time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V,voltage_command_sat_V,duty_cycle,voltage_avg_V,pwm_error_V,shaft_angle_rad,encoder_count,encoder_delta_count,encoder_rpm,encoder_rpm_error,true_rpm,feedback_rpm,encoder_A,encoder_B,quadrature_state,previous_quadrature_state,decoded_encoder_count,encoder_direction,invalid_transition_count,ideal_count_edge,encoder_edge_angle_rad,ideal_encoder_count_phase5a,count_difference_vs_phase5a
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,0,0,0,0,0,6.20355670624938,0,1000,0,1000,6.20355670624938,0,0,0,6.20355670624938,0.516963058854115,6.20355670624938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.051,5.44103344945383,1.95668317322852,0.0978341586614259,0.0284891845212341,0.569783690424683,6.2883797078963,0,1000,0,1000,6.2883797078963,0.0848230016469244,0,0,6.2883797078963,0.524031642324692,6.2883797078963,0,0.000204733298029907,0,0,0,-5.44103344945383,5.44103344945383,0,0,0,0,0,0,0,0,0,0.000204733298029907,0,0
0.052,16.8160923622264,2.68782705482694,0.134391352741347,0.0880488537120963,1.76097707424193,6.37320270954323,0,1000,0,1000,6.37320270954323,0.169646003293849,0,0,6.37320270954323,0.531100225795269,6.37320270954323,0,0.00134025939859446,0,0,0,-16.8160923622264,16.8160923622264,0,0,0,0,0,0,0,0,0,0.00134025939859446,0,0
0.053,30.402862098059,2.96236781696109,0.148118390848054,0.159189013692276,3.18378027384552,6.27628088581175,0,1000,29.296875,970.703125,6.27628088581175,0.254469004940773,4882.8125,0,6.27628088581175,0.523023407150979,6.27628088581175,0,0.00380152582193791,2,2,29.296875,-1.10598709805901,30.402862098059,29.296875,1,1,3,3,2,0,0,2,0.00380152582193791,2,0
0.054,44.655097868666,3.00946437650443,0.150473218825222,0.233813545682557,4.67627091365114,6.2677464258931,0,1000,43.9453125,956.0546875,6.2677464258931,0.336806957711323,6510.41666666667,0,6.2677464258931,0.522312202157758,6.2677464258931,-8.88178419700125e-16,0.00772977040531848,5,3,43.9453125,-0.709785368666005,44.655097868666,43.9453125,0,1,1,1,5,0,0,5,0.00772977040531848,5,0
0.055,58.9619456807119,3.00041917565031,0.150020958782516,0.308724025653142,6.17448051306283,6.34884185422546,0,1000,43.9453125,956.0546875,6.34884185422546,0.417902386043685,5425.34722222222,0,6.34884185422546,0.529070154518789,6.34884185422546,0,0.0131556672563297,8,3,43.9453125,-15.0166331807119,58.9619456807119,43.9453125,0,0,0,0,8,0,0,8,0.0131556672563297,8,0
0.056,73.2327140725146,2.99908603856981,0.14995430192849,0.383445594221089,7.66891188442179,6.24819245717942,0,1000,73.2421875,926.7578125,6.24819245717942,0.498997814376048,9403.93518518519,0,6.24819245717942,0.520682704764952,6.24819245717942,0,0.020077568051712,13,5,73.2421875,0.00947342748543178,73.2327140725146,73.2421875,0,1,1,1,13,0,0,13,0.020077568051712,13,0
0.057,87.3314144629667,2.94329942432307,0.147164971216153,0.457266216840769,9.14532433681539,6.32680283663541,0,1000,73.2421875,926.7578125,6.32680283663541,0.577608193832035,7836.61265432099,0,6.32680283663541,0.527233569719618,6.32680283663541,0,0.0284871213127977,18,5,73.2421875,-14.0892269629667,87.3314144629667,73.2421875,1,1,3,3,18,0,0,18,0.0284871213127977,18,0
0.058,101.252317531723,2.92448497700616,0.146224248850308,0.530155894861005,10.6031178972201,6.223668390713,0,1000,102.5390625,897.4609375,6.223668390713,0.656218573288023,11413.3230452675,0,6.223668390713,0.518639032559417,6.223668390713,-8.88178419700125e-16,0.0383622600100255,25,7,102.5390625,1.28674496827672,101.252317531723,102.5390625,0,1,1,1,25,0,0,25,0.0383622600100255,25,0
0.059,114.948306261646,2.86211865158507,0.143105932579253,0.601867924156962,12.0373584831392,6.29979372129261,0,1000,102.5390625,897.4609375,6.29979372129261,0.732343903867636,9511.10253772291,0,6.29979372129261,0.524982810107718,6.29979372129261,-8.88178419700125e-16,0.04968519885963,32,7,102.5390625,-12.4092437616461,114.948306261646,102.5390625,0,0,0,0,32,0,0,32,0.04968519885963,32,0
0.06,128.446762959866,2.84078623782323,0.142039311891162,0.67254567815351,13.4509135630702,6.28504663918303,0,1000,117.1875,882.8125,6.28504663918303,0.808469234447249,10367.3250314358,0,6.28504663918303,0.523753886598586,6.28504663918303,0,0.0624303512502315,40,8,117.1875,-11.2592629598665,128.446762959866,117.1875,0,0,0,0,40,0,0,40,0.0624303512502315,40,0
0.061,141.792610311758,2.80607770644457,0.140303885322229,0.74242437148123,14.8484874296246,6.26905703263525,0,1000,131.8359375,868.1640625,6.26905703263525,0.883352040588674,11080.8437761965,0,6.26905703263525,0.522421419386271,6.26905703263525,-8.88178419700125e-16,0.0765816148747271,49,9,131.8359375,-9.95667281175756,141.792610311758,131.8359375,0,1,1,1,49,0,0,49,0.0765816148747271,49,0
0.062,154.945346597267,2.76635247076431,0.138317623538215,0.81129193762983,16.2258387525966,6.16095248896009,0,1000,161.1328125,838.8671875,6.16095248896009,0.956992322291912,14116.8489801637,0,6.16095248896009,0.513412707413341,6.16095248896009,-8.88178419700125e-16,0.0921205447285706,60,11,161.1328125,6.18746590273298,154.945346597267,161.1328125,0,0,0,0,60,0,0,60,0.0921205447285706,60,0
0.063,167.810157539456,2.69606271553766,0.134803135776883,0.878651930206171,17.5730386041234,6.23210772178695,0,1000,161.1328125,838.8671875,6.23210772178695,1.02814755511878,11764.0408168031,0,6.23210772178695,0.519342310148913,6.23210772178695,-8.88178419700125e-16,0.109023000160167,71,11,161.1328125,-6.6773450394565,167.810157539456,161.1328125,1,0,2,2,71,0,0,71,0.109023000160167,71,0
0.064,180.453872489325,2.67164582290796,0.133582291145398,0.944854266873819,18.8970853374764,6.30326295461382,0,1000,161.1328125,838.8671875,6.30326295461382,1.09930278794564,9803.36734733592,0,6.30326295461382,0.525271912884485,6.30326295461382,-8.88178419700125e-16,0.127259195968208,82,11,161.1328125,-19.3210599893246,180.453872489325,161.1328125,1,1,3,3,82,0,0,82,0.127259195968208,82,0
0.065,193.015814802308,2.66431824837086,0.133215912418543,1.01062844301596,20.2125688603193,6.19267336206228,0,1000,190.4296875,809.5703125,6.19267336206228,1.1704580207725,13052.2852894466,0,6.19267336206228,0.51605611350519,6.19267336206228,0,0.146814455455554,95,13,190.4296875,-2.58612730230769,193.015814802308,190.4296875,1,0,2,2,95,0,0,95,0.146814455455554,95,0
0.066,205.388478925165,2.60603138721544,0.130301569360772,1.07541156087213,21.5082312174427,6.17047113332357,0,1000,205.078125,794.921875,6.17047113332357,1.23912820472299,13318.3106578722,0,6.17047113332357,0.514205927776964,6.17047113332357,0,0.167677375008879,109,14,205.078125,-0.31035392516506,205.388478925165,205.078125,0,1,1,1,109,0,0,109,0.167677375008879,109,0
0.067,217.497047388003,2.55735666464127,0.127867833232064,1.13881187708603,22.7762375417207,6.23789879283587,0,1000,205.078125,794.921875,6.23789879283587,1.30655586423529,11098.5922148935,0,6.23789879283587,0.519824899402989,6.23789879283587,0,0.189821732071099,123,14,205.078125,-12.4189223880028,217.497047388003,205.078125,1,0,2,2,123,0,0,123,0.189821732071099,123,0
0.068,229.450544036643,2.54089269110299,0.12704463455515,1.2014002391795,24.0280047835899,6.12358162696977,0,1000,234.375,765.625,6.12358162696977,1.37398352374759,14131.6393457446,0,6.12358162696977,0.510298468914148,6.12358162696977,-8.88178419700125e-16,0.213224653782865,139,16,234.375,4.92445596335747,229.450544036643,234.375,1,0,2,3,139,1,0,139,0.213224653782865,139,0
0.069,241.187391900924,2.47910340592266,0.123955170296133,1.26285423089071,25.2570846178142,6.1885242376057,0,1000,234.375,765.625,6.1885242376057,1.43892613438352,11776.3661214538,0,6.1885242376057,0.515710353133808,6.1885242376057,0,0.237869854901998,155,16,234.375,-6.81239190092435,241.187391900924,234.375,1,0,2,2,155,0,0,155,0.237869854901998,155,0
0.07,252.729588657707,2.45768782897379,0.122884391448689,1.32328903178637,26.4657806357274,6.25346684824163,0,1000,234.375,765.625,6.25346684824163,1.50386874501945,9813.63843454484,0,6.25346684824163,0.521122237353469,6.25346684824162,-8.88178419700125e-16,0.263732286751082,171,16,234.375,-18.3545886577072,252.729588657707,234.375,1,0,2,2,171,0,0,171,0.263732286751082,171,0
0.071,264.199756168635,2.45131303263802,0.122565651631901,1.38334668843266,27.6669337686533,6.13666463349915,0,1000,263.671875,736.328125,6.13666463349915,1.56881135565537,13060.8445287874,0,6.13666463349915,0.511388719458263,6.13666463349915,-8.88178419700125e-16,0.290799025810521,189,18,263.671875,-0.52788116863519,264.199756168635,263.671875,0,1,1,1,189,0,0,189,0.290799025810521,189,0
0.072,275.484167865543,2.39321600926094,0.119660800463047,1.44243172991115,28.8486345982229,6.1991221952587,0,1000,263.671875,736.328125,6.1991221952587,1.63126891741493,10884.0371073228,0,6.1991221952587,0.516593516271559,6.1991221952587,0,0.319059310291537,207,18,263.671875,-11.8122928655429,275.484167865543,263.671875,1,0,2,2,207,0,0,207,0.319059310291537,207,0
0.073,286.585392608053,2.37310950796069,0.118655475398035,1.50055760673934,30.0111521347869,6.07983493163986,0,1000,292.96875,707.03125,6.07983493163986,1.69372647917448,13952.843422769,0,6.07983493163986,0.506652910969988,6.07983493163986,0,0.348490144580489,227,20,292.96875,6.38335739194684,286.585392608053,292.96875,1,0,2,2,227,0,0,227,0.348490144580489,227,0
0.074,297.459408980674,2.30983129765674,0.115491564882837,1.55749382332475,31.1498764664949,6.13980744452303,0,1000,292.96875,707.03125,6.13980744452303,1.75369899205765,11627.3695189742,0,6.13980744452303,0.511650620376919,6.13980744452303,-8.88178419700125e-16,0.379073367273366,247,20,292.96875,-4.49065898067425,297.459408980674,292.96875,1,0,2,2,247,0,0,247,0.379073367273366,247,0
0.075,308.134756507085,2.28772938796591,0.114386469398295,1.6133898122639,32.2677962452779,6.19977995740621,0,1000,292.96875,707.03125,6.19977995740621,1.81367150494083,9689.47459914514,0,6.19977995740621,0.516648329783851,6.19977995740621,-8.88178419700125e-16,0.410783221880273,267,20,292.96875,-15.1660065070848,308.134756507085,292.96875,1,0,2,2,267,0,0,267,0.410783221880273,267,0
0.076,318.736495488121,2.28096750054269,0.114048375027134,1.66890038776073,33.3780077552146,6.07800764491099,0,1000,322.265625,677.734375,6.07800764491099,1.87364401782401,12957.3746659543,0,6.07800764491099,0.506500637075916,6.07800764491099,-8.88178419700125e-16,0.443606512482239,289,22,322.265625,3.52912951187898,318.736495488121,322.265625,0,1,1,1,289,0,0,289,0.443606512482239,289,0
0.077,329.151808967281,2.22259509070211,0.111129754535105,1.72343484161233,34.4686968322467,6.13549510891779,0,1000,322.265625,677.734375,6.13549510891779,1.93113148183081,10797.8122216286,0,6.13549510891779,0.511291259076482,6.13549510891779,0,0.477532367231568,311,22,322.265625,-6.88618396728066,329.151808967281,322.265625,1,0,2,2,311,0,0,311,0.477532367231568,311,0
0.078,339.383605803317,2.20225503370756,0.110112751685378,1.77700840456753,35.5401680913505,6.10211016023539,0,1000,336.9140625,663.0859375,6.10211016023539,1.98861894583761,11439.5831013571,0,6.10211016023539,0.508509180019616,6.10211016023539,-8.88178419700125e-16,0.512537741055484,334,23,336.9140625,-2.46954330331704,339.383605803317,336.9140625,1,1,3,3,334,0,0,334,0.512537741055484,334,0
0.079,349.467694981988,2.16742141376217,0.108371070688109,1.82980857203728,36.5961714407457,6.15835509980401,0,1000,336.9140625,663.0859375,6.15835509980401,2.04486388540623,9532.98591779762,0,6.15835509980401,0.513196258317001,6.15835509980401,0,0.548607444806328,357,23,336.9140625,-12.5536324819875,349.467694981988,336.9140625,0,1,1,1,357,0,0,357,0.548607444806328,357,0
0.08,359.439886264547,2.15581795051876,0.107790897525938,1.88202284349309,37.6404568698617,6.12372762668342,0,1000,351.5625,648.4375,6.12372762668342,2.10110882497484,10385.561181498,0,6.12372762668342,0.510310635556952,6.12372762668342,-8.88178419700125e-16,0.585726339432751,381,24,351.5625,-7.87738626454683,359.439886264547,351.5625,0,1,1,1,381,0,0,381,0.585726339432751,381,0
0.081,369.291030414433,2.12420611002036,0.106210305501018,1.93360331364431,38.6720662728862,6.08785762912465,0,1000,366.2109375,633.7890625,6.08785762912465,2.15611124010527,11096.040567915,0,6.08785762912465,0.507321469093721,6.08785762912465,-8.88178419700125e-16,0.623884000462052,406,25,366.2109375,-3.08009291443267,369.291030414433,366.2109375,1,1,3,3,406,0,0,406,0.623884000462052,406,0
0.082,378.960484715361,2.0851074723306,0.10425537361653,1.98423245797101,39.6846491594201,6.05074510712769,0,1000,380.859375,619.140625,6.05074510712769,2.20987113079751,11688.1067232625,0,6.05074510712769,0.504228758927308,6.05074510712769,0,0.663064062654059,432,26,380.859375,1.89889028463921,378.960484715361,380.859375,0,0,0,0,432,0,0,432,0.663064062654059,432,0
0.083,388.425638160209,2.04318726527945,0.102159363263972,2.03379188551673,40.6758377103347,6.10326247338174,0,1000,380.859375,619.140625,6.10326247338174,2.26238849705156,9740.0889360521,0,6.10326247338174,0.508605206115145,6.10326247338174,0,0.703246124090576,458,26,380.859375,-7.56626316020936,388.425638160209,380.859375,1,1,3,3,458,0,0,458,0.703246124090576,458,0
0.084,397.757752140028,2.02884601548309,0.101442300774155,2.0826547200525,41.6530944010501,6.0649074269466,0,1000,395.5078125,604.4921875,6.0649074269466,2.31490586330562,10558.1470300434,0,6.0649074269466,0.50540895224555,6.0649074269466,-8.88178419700125e-16,0.744411276129707,485,27,395.5078125,-2.24993964002806,397.757752140028,395.5078125,0,1,1,1,485,0,0,485,0.744411276129707,485,0
0.085,406.960886448002,1.99611677502611,0.0998058387513057,2.13084221860572,42.6168443721144,6.11618226876246,0,1000,395.5078125,604.4921875,6.11618226876246,2.36618070512148,8798.45585836951,0,6.11618226876246,0.509681855730205,6.11618226876246,0,0.786547683974208,512,27,395.5078125,-11.4530739480021,406.960886448002,395.5078125,0,0,0,0,512,0,0,512,0.786547683974208,512,0
0.086,416.059023070047,1.98516694425802,0.0992583472129008,2.17847995056101,43.5695990112202,6.07658469788913,0,1000,410.15625,589.84375,6.07658469788913,2.41745554693735,9773.45279864126,0,6.07658469788913,0.506382058157427,6.07658469788913,0,0.829641450157097,540,28,410.15625,-5.90277307004692,416.059023070047,410.15625,0,0,0,0,540,0,0,540,0.829641450157097,540,0
0.087,425.038607129126,1.95366843185283,0.0976834215926416,2.22549694274817,44.5099388549634,6.0357446025776,0,1000,424.8046875,575.1953125,6.0357446025776,2.46748786431502,10585.9502488677,0,6.0357446025776,0.502978716881467,6.0357446025776,-8.88178419700125e-16,0.873682604744619,569,29,424.8046875,-0.233919629126433,425.038607129126,424.8046875,0,1,1,1,569,0,0,569,0.873682604744619,569,0
0.088,433.837355529045,1.91448201996622,0.0957241009983112,2.27156708163812,45.4313416327623,6.0845343955171,0,1000,424.8046875,575.1953125,6.0845343955171,2.51627765725451,8821.62520738976,0,6.0845343955171,0.507044532959758,6.0845343955171,-8.88178419700125e-16,0.918654943914156,598,29,424.8046875,-9.03266802904454,433.837355529045,424.8046875,1,1,3,3,598,0,0,598,0.918654943914156,598,0
0.089,442.51174976398,1.90106166186884,0.0950530830934418,2.31698610364281,46.3397220728562,6.04245177576739,0,1000,439.453125,560.546875,6.04245177576739,2.56506745019401,9792.76058949147,0,6.04245177576739,0.503537647980616,6.04245177576739,0,0.964541117087054,628,30,439.453125,-3.05862476398045,442.51174976398,439.453125,0,0,0,0,628,0,0,628,0.964541117087054,628,0
0.09,451.060343837229,1.86857802687712,0.0934289013438562,2.36174643754121,47.2349287508241,5.99912663157949,0,1000,454.1015625,545.8984375,5.99912663157949,2.61261471869531,10602.0400745762,0,5.99912663157949,0.499927219298291,5.99912663157949,0,1.01132986401075,659,31,454.1015625,3.04121866277131,451.060343837229,454.1015625,1,0,2,2,659,0,0,659,1.01132986401075,659,0
0.091,459.425366562414,1.82896000572629,0.0914480002863143,2.4055455941088,48.1109118821759,6.04543137564261,0,1000,454.1015625,545.8984375,6.04543137564261,2.65891946275842,8835.03339548019,0,6.04543137564261,0.503785947970217,6.04543137564261,0,1.05900449638989,690,31,454.1015625,-5.32380406241424,459.425366562414,454.1015625,1,1,3,3,690,0,0,690,1.05900449638989,690,0
0.092,467.664980923354,1.81531435436441,0.0907657177182206,2.4486881140167,48.973762280334,6.00086370701652,0,1000,468.75,531.25,6.00086370701652,2.70522420682154,9803.93407956682,0,6.00086370701652,0.50007197558471,6.00086370701652,0,1.10754747945905,722,32,468.75,1.08501907664566,467.664980923354,468.75,1,1,3,1,722,1,0,722,1.10754747945905,722,0
0.093,475.77836787297,1.78268238507246,0.0891341192536231,2.49116970874444,49.8233941748888,6.04592592664145,0,1000,468.75,531.25,6.04592592664145,2.75028642644647,8169.94506630569,0,6.04592592664145,0.503827160553454,6.04592592664145,-8.88178419700125e-16,1.15694748070684,754,32,468.75,-7.02836787297031,475.77836787297,468.75,1,1,3,3,754,0,0,754,1.15694748070684,754,0
0.094,483.787692915096,1.7716071437875,0.088580357189375,2.5331064365987,50.6621287319741,6.09098814626638,0,1000,468.75,531.25,6.09098814626638,2.7953486460714,6808.28755525474,0,6.09098814626638,0.507582345522198,6.09098814626638,0,1.2071907803526,786,32,468.75,-15.0376929150964,483.787692915096,468.75,1,1,3,3,786,0,0,786,1.2071907803526,786,0
0.095,491.758428259198,1.76856284190682,0.0884281420953411,2.5748411092666,51.496822185332,5.95430554051291,0,1000,498.046875,501.953125,5.95430554051291,2.84041086569633,10556.3854627123,0,5.95430554051291,0.496192128376076,5.95430554051291,0,1.25827046436364,820,34,498.046875,6.28844674080239,491.758428259198,498.046875,0,0,0,0,820,0,0,820,1.25827046436364,820,0
0.096,499.555559242802,1.71118546228014,0.085559273114007,2.61566679162855,52.3133358325709,5.99688271126146,0,1000,498.046875,501.953125,5.99688271126146,2.88298803644488,8796.98788559357,0,5.99688271126146,0.499740225938455,5.99688271126146,0,1.31017797752679,854,34,498.046875,-1.50868424280202,499.555559242802,498.046875,1,1,3,3,854,0,0,854,1.31017797752679,854,0
0.097,507.173727562844,1.69082668078656,0.0845413340393282,2.6555554276753,53.1111085535061,6.03945988201002,0,1000,498.046875,501.953125,6.03945988201002,2.92556520719344,7330.82323799464,0,6.03945988201002,0.503288323500835,6.03945988201002,0,1.36289111438805,888,34,498.046875,-9.12685256284431,507.173727562844,498.046875,0,0,0,0,888,0,0,888,1.36289111438805,888,0
0.098,514.725367761676,1.68425957492132,0.0842129787460659,2.69509572329397,53.9019144658795,5.99116464006937,0,1000,512.6953125,487.3046875,5.99116464006937,2.96814237794199,8550.42561499553,0,5.99116464006937,0.499263720005781,5.99116464006937,0,1.41639797446671,923,35,512.6953125,-2.03005526167556,514.725367761676,512.6953125,1,0,2,2,923,0,0,923,1.41639797446671,923,0
0.099,522.172665077027,1.65416811297205,0.0827084056486026,2.73408968085232,54.6817936170463,6.03249928637974,0,1000,512.6953125,487.3046875,6.03249928637974,3.00947702425236,7125.35467916295,0,6.03249928637974,0.502708273864978,6.03249928637974,0,1.47069114037968,958,35,512.6953125,-9.47735257702664,522.172665077027,512.6953125,1,1,3,3,958,0,0,958,1.47069114037968,958,0
0.1,529.524002182985,1.64394277365091,0.0821971386825455,2.77258119192922,55.4516238385844,5.9829615200009,0,1000,527.34375,472.65625,5.9829615200009,3.05081167056272,8379.20181596912,0,5.9829615200009,0.498580126666742,5.9829615200009,0,1.52575834554393,994,36,527.34375,-2.18025218298487,529.524002182985,527.34375,1,1,3,3,994,0,0,994,1.52575834554393,994,0
