time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
