time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V,voltage_command_sat_V,duty_cycle,voltage_avg_V,pwm_error_V,shaft_angle_rad,encoder_count,encoder_delta_count,encoder_rpm,encoder_rpm_error,true_rpm,feedback_rpm
0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,0,0,0,0,0,6.20355670624938,0,1000,0,1000,6.20355670624938,0,0,0,6.20355670624938,0.516963058854115,6.20355670624938,0,0,0,0,0,0,0,0
0.051,5.44103344994718,1.95668317312653,0.0978341586563263,0.0284891845238173,0.569783690476347,6.2883797078963,0,1000,0,1000,6.2883797078963,0.0848230016469244,0,0,6.2883797078963,0.524031642324692,6.2883797078963,0,0.000204733297977541,0,0,0,-5.44103344994718,5.44103344994718,0
0.052,16.8160923625949,2.68782705475064,0.134391352737532,0.0880488537140262,1.76097707428052,6.37320270954323,0,1000,0,1000,6.37320270954323,0.169646003293849,0,0,6.37320270954323,0.531100225795269,6.37320270954323,0,0.00134025939855521,0,0,0,-16.8160923625949,16.8160923625949,0
0.053,30.4028620982745,2.96236781691632,0.148118390845816,0.159189013693404,3.18378027386809,6.27628088581175,0,1000,29.296875,970.703125,6.27628088581175,0.254469004940773,4882.8125,0,6.27628088581175,0.523023407150979,6.27628088581175,0,0.00380152582191466,2,2,29.296875,-1.10598709827445,30.4028620982745,29.296875
0.054,44.6550978687668,3.00946437648329,0.150473218824165,0.233813545683085,4.6762709136617,6.2677464258931,0,1000,43.9453125,956.0546875,6.2677464258931,0.336806957711323,6510.41666666667,0,6.2677464258931,0.522312202157758,6.2677464258931,-8.88178419700125e-16,0.00772977040530709,5,3,43.9453125,-0.709785368766809,44.6550978687668,43.9453125
0.055,58.9619456807555,3.00041917564092,0.150020958782046,0.30872402565337,6.17448051306739,6.34884185422546,0,1000,43.9453125,956.0546875,6.34884185422546,0.417902386043685,5425.34722222222,0,6.34884185422546,0.529070154518789,6.34884185422546,0,0.013155667256324,8,3,43.9453125,-15.0166331807555,58.9619456807555,43.9453125
0.056,73.2327140725385,2.99908603856439,0.14995430192822,0.383445594221215,7.6689118844243,6.24819245717942,0,1000,73.2421875,926.7578125,6.24819245717942,0.498997814376048,9403.93518518519,0,6.24819245717942,0.520682704764952,6.24819245717942,0,0.0200775680517079,13,5,73.2421875,0.00947342746145807,73.2327140725385,73.2421875
0.057,87.3314144629689,2.94329942432203,0.147164971216101,0.457266216840781,9.14532433681562,6.32680283663541,0,1000,73.2421875,926.7578125,6.32680283663541,0.577608193832035,7836.61265432099,0,6.32680283663541,0.527233569719618,6.32680283663541,0,0.0284871213127954,18,5,73.2421875,-14.0892269629689,87.3314144629689,73.2421875
0.058,101.252317531727,2.92448497700482,0.146224248850241,0.530155894861023,10.6031178972205,6.223668390713,0,1000,102.5390625,897.4609375,6.223668390713,0.656218573288023,11413.3230452675,0,6.223668390713,0.518639032559417,6.223668390713,-8.88178419700125e-16,0.0383622600100225,25,7,102.5390625,1.28674496827324,101.252317531727,102.5390625
0.059,114.948306261639,2.86211865158594,0.143105932579297,0.601867924156922,12.0373584831384,6.29979372129261,0,1000,102.5390625,897.4609375,6.29979372129261,0.732343903867636,9511.10253772291,0,6.29979372129261,0.524982810107718,6.29979372129261,-8.88178419700125e-16,0.0496851988596275,32,7,102.5390625,-12.4092437616385,114.948306261639,102.5390625
0.06,128.446762959865,2.84078623782281,0.14203931189114,0.672545678153501,13.45091356307,6.28504663918303,0,1000,117.1875,882.8125,6.28504663918303,0.808469234447249,10367.3250314358,0,6.28504663918303,0.523753886598586,6.28504663918303,0,0.0624303512502273,40,8,117.1875,-11.2592629598647,128.446762959865,117.1875
0.061,141.792610311754,2.80607770644438,0.140303885322219,0.742424371481213,14.8484874296243,6.26905703263525,0,1000,131.8359375,868.1640625,6.26905703263525,0.883352040588674,11080.8437761965,0,6.26905703263525,0.522421419386271,6.26905703263525,-8.88178419700125e-16,0.0765816148747222,49,9,131.8359375,-9.95667281175434,141.792610311754,131.8359375
0.062,154.945346597262,2.7663524707645,0.138317623538225,0.811291937629805,16.2258387525961,6.16095248896009,0,1000,161.1328125,838.8671875,6.16095248896009,0.956992322291912,14116.8489801637,0,6.16095248896009,0.513412707413341,6.16095248896009,-8.88178419700125e-16,0.0921205447285651,60,11,161.1328125,6.18746590273784,154.945346597262,161.1328125
0.063,167.810157539444,2.69606271553963,0.134803135776982,0.878651930206103,17.5730386041221,6.23210772178695,0,1000,161.1328125,838.8671875,6.23210772178695,1.02814755511878,11764.0408168031,0,6.23210772178695,0.519342310148913,6.23210772178695,-8.88178419700125e-16,0.109023000160162,71,11,161.1328125,-6.67734503944351,167.810157539444,161.1328125
0.064,180.453872489322,2.67164582290822,0.133582291145411,0.944854266873804,18.8970853374761,6.30326295461382,0,1000,161.1328125,838.8671875,6.30326295461382,1.09930278794564,9803.36734733592,0,6.30326295461382,0.525271912884485,6.30326295461382,-8.88178419700125e-16,0.127259195968205,82,11,161.1328125,-19.3210599893218,180.453872489322,161.1328125
0.065,193.015814802313,2.66431824836958,0.133215912418479,1.01062844301599,20.2125688603198,6.19267336206228,0,1000,190.4296875,809.5703125,6.19267336206228,1.1704580207725,13052.2852894466,0,6.19267336206228,0.51605611350519,6.19267336206228,0,0.146814455455551,95,13,190.4296875,-2.58612730231329,193.015814802313,190.4296875
0.066,205.388478925161,2.6060313872163,0.130301569360815,1.07541156087211,21.5082312174423,6.17047113332357,0,1000,205.078125,794.921875,6.17047113332357,1.23912820472299,13318.3106578722,0,6.17047113332357,0.514205927776964,6.17047113332357,0,0.16767737500888,109,14,205.078125,-0.310353925161252,205.388478925161,205.078125
0.067,217.497047387999,2.55735666464246,0.127867833232123,1.13881187708601,22.7762375417203,6.23789879283587,0,1000,205.078125,794.921875,6.23789879283587,1.30655586423529,11098.5922148935,0,6.23789879283587,0.519824899402989,6.23789879283587,0,0.189821732071102,123,14,205.078125,-12.4189223879986,217.497047387999,205.078125
0.068,229.450544036647,2.54089269110263,0.127044634555132,1.20140023917952,24.0280047835904,6.12358162696977,0,1000,234.375,765.625,6.12358162696977,1.37398352374759,14131.6393457446,0,6.12358162696977,0.510298468914148,6.12358162696977,-8.88178419700125e-16,0.213224653782871,139,16,234.375,4.9244559633525,229.450544036647,234.375
0.069,241.187391900922,2.47910340592412,0.123955170296206,1.2628542308907,25.2570846178139,6.1885242376057,0,1000,234.375,765.625,6.1885242376057,1.43892613438352,11776.3661214538,0,6.1885242376057,0.515710353133808,6.1885242376057,0,0.237869854902008,155,16,234.375,-6.8123919009218,241.187391900922,234.375
0.07,252.729588657712,2.45768782897383,0.122884391448692,1.3232890317864,26.465780635728,6.25346684824163,0,1000,234.375,765.625,6.25346684824163,1.50386874501945,9813.63843454484,0,6.25346684824163,0.521122237353469,6.25346684824162,-8.88178419700125e-16,0.263732286751096,171,16,234.375,-18.3545886577124,252.729588657712,234.375
0.071,264.199756168648,2.45131303263676,0.122565651631838,1.38334668843273,27.6669337686546,6.13666463349915,0,1000,263.671875,736.328125,6.13666463349915,1.56881135565537,13060.8445287874,0,6.13666463349915,0.511388719458263,6.13666463349915,-8.88178419700125e-16,0.290799025810537,189,18,263.671875,-0.52788116864798,264.199756168648,263.671875
0.072,275.484167865546,2.39321600926194,0.119660800463097,1.44243172991116,28.8486345982232,6.1991221952587,0,1000,263.671875,736.328125,6.1991221952587,1.63126891741493,10884.0371073228,0,6.1991221952587,0.516593516271559,6.1991221952587,0,0.319059310291557,207,18,263.671875,-11.812292865546,275.484167865546,263.671875
0.073,286.585392608062,2.37310950796056,0.118655475398028,1.50055760673939,30.0111521347878,6.07983493163986,0,1000,292.96875,707.03125,6.07983493163986,1.69372647917448,13952.843422769,0,6.07983493163986,0.506652910969988,6.07983493163986,0,0.348490144580512,227,20,292.96875,6.38335739193769,286.585392608062,292.96875
0.074,297.459408980676,2.30983129765848,0.115491564882924,1.55749382332475,31.1498764664951,6.13980744452303,0,1000,292.96875,707.03125,6.13980744452303,1.75369899205765,11627.3695189742,0,6.13980744452303,0.511650620376919,6.13980744452303,-8.88178419700125e-16,0.379073367273395,247,20,292.96875,-4.49065898067573,297.459408980676,292.96875
0.075,308.134756507094,2.28772938796621,0.114386469398311,1.61338981226394,32.2677962452788,6.19977995740621,0,1000,292.96875,707.03125,6.19977995740621,1.81367150494083,9689.47459914514,0,6.19977995740621,0.516648329783851,6.19977995740621,-8.88178419700125e-16,0.410783221880305,267,20,292.96875,-15.1660065070938,308.134756507094,292.96875
0.076,318.736495488137,2.28096750054166,0.114048375027083,1.66890038776081,33.3780077552163,6.07800764491099,0,1000,322.265625,677.734375,6.07800764491099,1.87364401782401,12957.3746659543,0,6.07800764491099,0.506500637075916,6.07800764491099,-8.88178419700125e-16,0.443606512482275,289,22,322.265625,3.52912951186289,318.736495488137,322.265625
0.077,329.151808967287,2.22259509070332,0.111129754535166,1.72343484161237,34.4686968322473,6.13549510891779,0,1000,322.265625,677.734375,6.13549510891779,1.93113148183081,10797.8122216286,0,6.13549510891779,0.511291259076482,6.13549510891779,0,0.477532367231609,311,22,322.265625,-6.88618396728708,329.151808967287,322.265625
0.078,339.38360580333,2.20225503370763,0.110112751685381,1.77700840456759,35.5401680913518,6.10211016023539,0,1000,336.9140625,663.0859375,6.10211016023539,1.98861894583761,11439.5831013571,0,6.10211016023539,0.508509180019616,6.10211016023539,-8.88178419700125e-16,0.51253774105553,334,23,336.9140625,-2.46954330332989,339.38360580333,336.9140625
0.079,349.467694981999,2.1674214137626,0.10837107068813,1.82980857203735,36.5961714407469,6.15835509980401,0,1000,336.9140625,663.0859375,6.15835509980401,2.04486388540623,9532.98591779762,0,6.15835509980401,0.513196258317001,6.15835509980401,0,0.548607444806378,357,23,336.9140625,-12.5536324819993,349.467694981999,336.9140625
0.08,359.439886264565,2.15581795051811,0.107790897525906,1.88202284349318,37.6404568698636,6.12372762668342,0,1000,351.5625,648.4375,6.12372762668342,2.10110882497484,10385.561181498,0,6.12372762668342,0.510310635556952,6.12372762668342,-8.88178419700125e-16,0.585726339432804,381,24,351.5625,-7.87738626456468,359.439886264565,351.5625
0.081,369.291030414448,2.12420611002038,0.106210305501019,1.93360331364439,38.6720662728878,6.08785762912465,0,1000,366.2109375,633.7890625,6.08785762912465,2.15611124010527,11096.040567915,0,6.08785762912465,0.507321469093721,6.08785762912465,-8.88178419700125e-16,0.623884000462112,406,25,366.2109375,-3.08009291444762,369.291030414448,366.2109375
0.082,378.960484715373,2.08510747233129,0.104255373616564,1.98423245797107,39.6846491594215,6.05074510712769,0,1000,380.859375,619.140625,6.05074510712769,2.20987113079751,11688.1067232625,0,6.05074510712769,0.504228758927308,6.05074510712769,0,0.663064062654127,432,26,380.859375,1.8988902846267,378.960484715373,380.859375
0.083,388.42563816022,2.04318726528055,0.102159363264028,2.03379188551679,40.6758377103358,6.10326247338174,0,1000,380.859375,619.140625,6.10326247338174,2.26238849705156,9740.0889360521,0,6.10326247338174,0.508605206115145,6.10326247338174,0,0.70324612409065,458,26,380.859375,-7.56626316022022,388.42563816022,380.859375
0.084,397.757752140046,2.02884601548293,0.101442300774147,2.0826547200526,41.6530944010519,6.0649074269466,0,1000,395.5078125,604.4921875,6.0649074269466,2.31490586330562,10558.1470300434,0,6.0649074269466,0.50540895224555,6.0649074269466,-8.88178419700125e-16,0.744411276129786,485,27,395.5078125,-2.24993964004568,397.757752140046,395.5078125
0.085,406.960886448018,1.99611677502646,0.0998058387513231,2.1308422186058,42.6168443721161,6.11618226876246,0,1000,395.5078125,604.4921875,6.11618226876246,2.36618070512148,8798.45585836951,0,6.11618226876246,0.509681855730205,6.11618226876246,0,0.786547683974293,512,27,395.5078125,-11.4530739480178,406.960886448018,395.5078125
0.086,416.059023070067,1.98516694425742,0.0992583472128709,2.17847995056112,43.5695990112223,6.07658469788913,0,1000,410.15625,589.84375,6.07658469788913,2.41745554693735,9773.45279864126,0,6.07658469788913,0.506382058157427,6.07658469788913,0,0.829641450157188,540,28,410.15625,-5.90277307006733,416.059023070067,410.15625
0.087,425.038607129145,1.95366843185298,0.097683421592649,2.22549694274827,44.5099388549653,6.0357446025776,0,1000,424.8046875,575.1953125,6.0357446025776,2.46748786431502,10585.9502488677,0,6.0357446025776,0.502978716881467,6.0357446025776,-8.88178419700125e-16,0.873682604744719,569,29,424.8046875,-0.233919629144737,425.038607129145,424.8046875
0.088,433.83735552906,1.91448201996708,0.095724100998354,2.2715670816382,45.4313416327639,6.0845343955171,0,1000,424.8046875,575.1953125,6.0845343955171,2.51627765725451,8821.62520738976,0,6.0845343955171,0.507044532959758,6.0845343955171,-8.88178419700125e-16,0.918654943914263,598,29,424.8046875,-9.03266802906012,433.83735552906,424.8046875
0.089,442.511749764002,1.90106166186861,0.0950530830934307,2.31698610364292,46.3397220728584,6.04245177576739,0,1000,439.453125,560.546875,6.04245177576739,2.56506745019401,9792.76058949147,0,6.04245177576739,0.503537647980616,6.04245177576739,0,0.964541117087166,628,30,439.453125,-3.05862476400165,442.511749764002,439.453125
0.09,451.060343837247,1.86857802687752,0.093428901343876,2.3617464375413,47.2349287508261,5.99912663157949,0,1000,454.1015625,545.8984375,5.99912663157949,2.61261471869531,10602.0400745762,0,5.99912663157949,0.499927219298291,5.99912663157949,0,1.01132986401086,659,31,454.1015625,3.04121866275256,451.060343837247,454.1015625
0.091,459.42536656243,1.82896000572731,0.0914480002863657,2.40554559410888,48.1109118821776,6.04543137564261,0,1000,454.1015625,545.8984375,6.04543137564261,2.65891946275842,8835.03339548019,0,6.04543137564261,0.503785947970217,6.04543137564261,0,1.05900449639002,690,31,454.1015625,-5.32380406243021,459.42536656243,454.1015625
0.092,467.664980923375,1.81531435436433,0.0907657177182164,2.44868811401681,48.9737622803362,6.00086370701652,0,1000,468.75,531.25,6.00086370701652,2.70522420682154,9803.93407956682,0,6.00086370701652,0.50007197558471,6.00086370701652,0,1.10754747945918,722,32,468.75,1.08501907662492,467.664980923375,468.75
0.093,475.778367872989,1.78268238507298,0.0891341192536488,2.49116970874454,49.8233941748908,6.04592592664145,0,1000,468.75,531.25,6.04592592664145,2.75028642644647,8169.94506630569,0,6.04592592664145,0.503827160553454,6.04592592664145,-8.88178419700125e-16,1.15694748070699,754,32,468.75,-7.02836787298924,475.778367872989,468.75
0.094,483.78769291512,1.77160714378712,0.088580357189356,2.53310643659882,50.6621287319765,6.09098814626638,0,1000,468.75,531.25,6.09098814626638,2.7953486460714,6808.28755525474,0,6.09098814626638,0.507582345522198,6.09098814626638,0,1.20719078035275,786,32,468.75,-15.0376929151197,483.78769291512,468.75
0.095,491.758428259225,1.76856284190569,0.0884281420952844,2.57484110926674,51.4968221853349,5.95430554051291,0,1000,498.046875,501.953125,5.95430554051291,2.84041086569633,10556.3854627123,0,5.95430554051291,0.496192128376076,5.95430554051291,0,1.25827046436379,820,34,498.046875,6.28844674077453,491.758428259225,498.046875
0.096,499.555559242818,1.7111854622816,0.0855592731140802,2.61566679162863,52.3133358325726,5.99688271126146,0,1000,498.046875,501.953125,5.99688271126146,2.88298803644488,8796.98788559357,0,5.99688271126146,0.499740225938455,5.99688271126146,0,1.31017797752696,854,34,498.046875,-1.50868424281788,499.555559242818,498.046875
0.097,507.173727562865,1.69082668078708,0.0845413340393538,2.65555542767541,53.1111085535083,6.03945988201002,0,1000,498.046875,501.953125,6.03945988201002,2.92556520719344,7330.82323799464,0,6.03945988201002,0.503288323500835,6.03945988201002,0,1.36289111438822,888,34,498.046875,-9.12685256286534,507.173727562865,498.046875
0.098,514.725367761701,1.68425957492076,0.0842129787460382,2.69509572329411,53.9019144658822,5.99116464006937,0,1000,512.6953125,487.3046875,5.99116464006937,2.96814237794199,8550.42561499553,0,5.99116464006937,0.499263720005781,5.99116464006937,0,1.41639797446688,923,35,512.6953125,-2.03005526170114,514.725367761701,512.6953125
0.099,522.172665077048,1.65416811297235,0.0827084056486175,2.73408968085243,54.6817936170486,6.03249928637974,0,1000,512.6953125,487.3046875,6.03249928637974,3.00947702425236,7125.35467916295,0,6.03249928637974,0.502708273864978,6.03249928637974,0,1.47069114037987,958,35,512.6953125,-9.47735257704778,522.172665077048,512.6953125
0.1,529.524002183011,1.64394277365049,0.0821971386825247,2.77258119192936,55.4516238385871,5.9829615200009,0,1000,527.34375,472.65625,5.9829615200009,3.05081167056272,8379.20181596912,0,5.9829615200009,0.498580126666742,5.9829615200009,0,1.52575834554413,994,36,527.34375,-2.18025218301113,529.524002183011,527.34375
0.101,536.760014267267,1.61245628719077,0.0806228143595386,2.81046886260466,56.2093772520933,5.93218122918388,0,1000,541.9921875,458.0078125,5.93218122918388,3.0909037924349,9424.07442997427,0,5.93218122918388,0.494348435765324,5.93218122918388,0,1.5815902129311,1031,37,541.9921875,5.2321732327332,536.760014267267,541.9921875
0.102,543.816255513499,1.57301682242618,0.0786508411213092,2.8474152553732,56.9483051074639,6.06190323930707,0,1000,527.34375,472.65625,6.06190323930707,3.12975338986889,5411.98910831189,0,6.06190323930707,0.505158603275589,6.06190323930707,-8.88178419700125e-16,1.63817074510204,1067,36,527.34375,-16.4725055134987,543.816255513499,527.34375
0.103,550.82810615633,1.58790736229131,0.0793953681145657,2.88412921948584,57.6825843897169,5.92025053580085,0,1000,556.640625,443.359375,5.92025053580085,3.16984551174107,9392.80342359324,0,5.92025053580085,0.493354211316738,5.92025053580085,-8.88178419700125e-16,1.69548565307548,1105,38,556.640625,5.81251884366975,550.82810615633,556.640625
0.104,557.721341458116,1.5370837327908,0.0768541866395399,2.9202221151251,58.4044423025021,5.95785760879666,0,1000,556.640625,443.359375,5.95785760879666,3.20745258473688,7827.3361863277,0,5.95785760879666,0.496488134066388,5.95785760879666,0,1.75353132240255,1143,38,556.640625,-1.08071645811606,557.721341458116,556.640625
0.105,564.45603613249,1.51903860606063,0.0759519303030318,2.95548489398041,59.1096978796081,5.99546468179246,0,1000,556.640625,443.359375,5.99546468179246,3.24505965773268,6522.78015527309,0,5.99546468179246,0.499622056816039,5.99546468179246,0,1.81228920302909,1181,38,556.640625,-7.81541113248966,564.45603613249,556.640625
0.106,571.13174694087,1.51320558786792,0.075660279393396,2.99043883403557,59.8087766807114,5.94219934209907,0,1000,571.2890625,428.7109375,5.94219934209907,3.28266673072849,7877.05637939424,0,5.94219934209907,0.495183278508256,5.94219934209907,0,1.8717487495803,1220,39,571.2890625,0.157315559129756,571.13174694087,571.2890625
0.107,577.70586210346,1.48325988079069,0.0741629940395345,3.02486082053331,60.4972164106663,5.97856389065668,0,1000,571.2890625,428.7109375,5.97856389065668,3.3190312792861,6564.2136494952,0,5.97856389065668,0.498213657554724,5.97856389065668,-8.88178419700125e-16,1.93190304284761,1259,39,571.2890625,-6.41679960346016,577.70586210346,571.2890625
0.108,584.184977925898,1.47296126674492,0.073648063337246,3.0587853916492,61.1757078329839,5.9240560265251,0,1000,585.9375,414.0625,5.9240560265251,3.35539582784372,7911.584291246,0,5.9240560265251,0.493671335543759,5.9240560265251,0,1.99273999524536,1299,40,585.9375,1.75252207410153,584.184977925898,585.9375
0.109,590.54906489726,1.44132006550179,0.0720660032750895,3.09210767310926,61.8421534621851,5.95917805064453,0,1000,585.9375,414.0625,5.95917805064453,3.39051785196315,6592.98690937167,0,5.95917805064453,0.496598170887044,5.95917805064453,0,2.05425028991586,1339,40,585.9375,-4.61156489726,590.54906489726,585.9375
0.11,596.813133031553,1.43035805675381,0.0715179028376905,3.12490625716306,62.4981251432612,5.99430007476396,0,1000,585.9375,414.0625,5.99430007476396,3.42563987608258,5494.15575780972,0,5.99430007476396,0.49952500623033,5.99430007476396,0,2.11642094443136,1379,40,585.9375,-10.8756330315533,596.813133031553,585.9375
0.111,603.039990362185,1.42710038107659,0.0713550190538298,3.1575100059045,63.15020011809,5.93854968619419,0,1000,600.5859375,399.4140625,5.93854968619419,3.46076190020201,7019.8693815081,0,5.93854968619419,0.494879140516183,5.93854968619419,0,2.17924530603883,1420,41,600.5859375,-2.45405286218522,603.039990362185,600.5859375
0.112,609.17333400006,1.39805062832569,0.0699025314162847,3.18962411809565,63.792482361913,5.88155677318623,0,1000,615.234375,384.765625,5.88155677318623,3.49464139988325,8291.29740125675,0,5.88155677318623,0.490129731098853,5.88155677318623,0,2.24271790263892,1462,42,615.234375,6.06104099993968,609.17333400006,615.234375
0.113,615.134957105615,1.35936000423229,0.0679680002116147,3.22083910368212,64.4167820736424,6.00506616111849,0,1000,600.5859375,399.4140625,6.00506616111849,3.52727837512631,4468.00825104729,0,6.00506616111849,0.500422180093207,6.00506616111849,-8.88178419700125e-16,2.30682418364736,1503,41,600.5859375,-14.5490196056151,615.134957105615,600.5859375
0.114,621.055113982155,1.37437072308931,0.0687185361544655,3.25183697260118,65.0367394520237,5.85720083542133,0,1000,629.8828125,370.1171875,5.85720083542133,3.56115787480755,8606.15270920608,0,5.85720083542133,0.488100069618444,5.85720083542133,0,2.37155039123774,1546,43,629.8828125,8.82769851784474,621.055113982155,629.8828125
0.115,626.857671134569,1.32343324745785,0.0661716623728923,3.28221909080461,65.6443818160923,5.9794676989154,0,1000,615.234375,384.765625,5.9794676989154,3.59255232561241,4730.3876743384,0,5.9794676989154,0.498288974909616,5.9794676989154,0,2.43689310106015,1588,42,615.234375,-11.6232961345689,626.857671134569,615.234375
0.116,632.581695770437,1.33384962825298,0.066692481412649,3.31219001371296,66.2438002742593,5.92123226146925,0,1000,629.8828125,370.1171875,5.92123226146925,3.62518930085547,6383.39597861533,0,5.92123226146925,0.493436021789104,5.92123226146925,0,2.50283682522048,1631,43,629.8828125,-2.69888327043691,632.581695770437,629.8828125
0.117,638.253999986183,1.30983130883575,0.0654915654417877,3.34189012913482,66.8378025826964,5.95262671227412,0,1000,629.8828125,370.1171875,5.95262671227412,3.65658375166034,5319.49664884611,0,5.95262671227412,0.496052226022843,5.95262671227412,0,2.56937867089744,1674,43,629.8828125,-8.3711874861832,638.253999986183,629.8828125
