time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V,voltage_command_sat_V,duty_cycle,voltage_avg_V,pwm_error_V,shaft_angle_rad,encoder_count,encoder_delta_count,encoder_rpm,encoder_rpm_error,true_rpm,feedback_rpm
0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,0,0,0,0,0,3.10177835312469,0,500,0,500,3.10177835312469,0,0,0,3.10177835312469,0.258481529427057,3.10177835312469,0,0,0,0,0,0,0,0
0.051,2.72051672497773,0.978341586562404,0.0489170793281202,0.0142445922619304,0.284891845238607,3.14418985394815,0,500,0,500,3.14418985394815,0.0424115008234622,0,0,3.14418985394815,0.262015821162346,3.14418985394815,0,0.00010236664898833,0,0,0,-2.72051672497773,2.72051672497773,0
0.052,8.40804618130326,1.34391352737412,0.0671956763687061,0.0440244268570434,0.880488537140868,3.18660135477161,0,500,0,500,3.18660135477161,0.0848230016469244,0,0,3.18660135477161,0.265550112897634,3.18660135477161,0,0.000670129699276986,0,0,0,-8.40804618130326,8.40804618130326,0
0.053,15.2014310491394,1.48118390845771,0.0740591954228857,0.0795945068467134,1.59189013693427,3.13814044290588,0,500,14.6484375,485.3515625,3.13814044290588,0.127234502470387,2441.40625,0,3.13814044290588,0.26151170357549,3.13814044290588,0,0.0019007629109571,1,1,14.6484375,-0.552993549139371,15.2014310491394,14.6484375
0.054,22.3275489343842,1.50473218824148,0.075236609412074,0.116906772841547,2.33813545683093,3.17930941929115,0,500,14.6484375,485.3515625,3.17930941929115,0.168403478855662,2034.50520833333,0,3.17930941929115,0.264942451607596,3.17930941929115,-4.44089209850063e-16,0.00386488520265345,2,1,14.6484375,-7.67911143438418,22.3275489343842,14.6484375
0.055,29.5208241595916,1.51454076340481,0.0757270381702403,0.154570673846148,3.09141347692296,3.12960598298722,0,500,29.296875,470.703125,3.12960598298722,0.209572455240936,4136.82725694444,0,3.12960598298722,0.260800498582269,3.12960598298722,0,0.00657933313962174,4,2,29.296875,-0.223949159591559,29.5208241595916,29.296875
0.056,36.6598191368262,1.4905669014245,0.0745283450712248,0.191950364136973,3.83900728273946,3.16953243493431,0,500,29.296875,470.703125,3.16953243493431,0.249498907188024,3447.3560474537,0,3.16953243493431,0.264127702911193,3.16953243493431,0,0.0100456013559511,6,2,29.296875,-7.36294413682621,36.6598191368262,29.296875
0.057,43.7217576045776,1.48263662661658,0.0741318313308292,0.228926587487624,4.57853174975249,3.1185864741922,0,500,43.9453125,456.0546875,3.1185864741922,0.289425359135111,5314.20295621142,0,3.1185864741922,0.259882206182683,3.1185864741922,-4.44089209850063e-16,0.0142547701799872,9,3,43.9453125,0.223554895422424,43.7217576045776,43.9453125
0.058,50.6756624043475,1.45202037821117,0.0726010189105586,0.265337147875491,5.30674295750982,3.1572704017011,0,500,43.9453125,456.0546875,3.1572704017011,0.328109286644011,4428.50246350952,0,3.1572704017011,0.263105866808425,3.1572704017011,0,0.0191987357350538,12,3,43.9453125,-6.73034990434754,50.6756624043475,43.9453125
0.059,57.5324605577367,1.44158200284129,0.0720791001420644,0.301239259051884,6.02478518103767,3.1050819165208,0,500,58.59375,441.40625,3.1050819165208,0.366793214152912,6131.82496959126,0,3.1050819165208,0.258756826376733,3.1050819165208,-4.44089209850063e-16,0.0248649997781904,16,4,58.59375,1.06128944226329,57.5324605577367,58.59375
0.06,64.2737320983708,1.40999803096051,0.0704999015480256,0.3365364742984,6.730729485968,3.14252331959151,0,500,58.59375,441.40625,3.14252331959151,0.404234617223624,5109.85414132605,0,3.14252331959151,0.261876943299293,3.14252331959151,0,0.031244122751541,20,4,58.59375,-5.67998209837076,64.2737320983708,58.59375
0.061,70.9150828080267,1.39916589228263,0.0699582946141315,0.371310505297347,7.42621010594695,3.17996472266223,0,500,58.59375,441.40625,3.17996472266223,0.441676020294337,4258.21178443838,0,3.17996472266223,0.264997060221852,3.17996472266223,0,0.038323106400271,24,4,58.59375,-12.3213328080267,70.9150828080267,58.59375
0.062,77.5195388366908,1.39606440836122,0.0698032204180612,0.405891356198361,8.11782712396722,3.03566130035454,0,500,87.890625,412.109375,3.03566130035454,0.47911742336505,8431.32232036532,0,3.03566130035454,0.252971775029545,3.03566130035454,0,0.0460953215562685,30,6,87.890625,10.3710861633092,77.5195388366908,87.890625
0.063,83.9511721236827,1.33851757082114,0.0669258785410572,0.439567309340023,8.79134618680046,3.16149006723808,0,500,73.2421875,426.7578125,3.16149006723808,0.514073777559388,4584.69568363776,0,3.16149006723808,0.263457505603173,3.16149006723808,0,0.0545523349655617,35,5,73.2421875,-10.7089846236827,83.9511721236827,73.2421875
0.064,90.2839846599517,1.3466094587961,0.0673304729398049,0.472725838240863,9.45451676481727,3.1068165331814,0,500,87.890625,412.109375,3.1068165331814,0.550272656191913,6261.9859863648,0,3.1068165331814,0.258901377765117,3.1068165331814,0,0.0636750012474373,41,6,87.890625,-2.39335965995174,90.2839846599517,87.890625
0.065,96.557800353593,1.32186231647169,0.0660931158235843,0.505575460396063,10.1115092079213,3.14177288737574,0,500,87.890625,412.109375,3.14177288737574,0.585229010386251,5218.321655304,0,3.14177288737574,0.261814407281312,3.14177288737574,0,0.0734590946810408,47,6,87.890625,-8.667175353593,96.557800353593,87.890625
0.066,102.752709171472,1.31351049479116,0.0656755247395579,0.538011927115906,10.7602385423181,3.08585682888088,0,500,102.5390625,397.4609375,3.08585682888088,0.620185364580589,6790.00762942,0,3.08585682888088,0.257154735740073,3.08585682888088,0,0.0838953760356635,54,7,102.5390625,-0.213646671471636,102.752709171472,102.5390625
0.067,108.838803093962,1.28260398908124,0.064130199454062,0.569878640375829,11.3975728075166,3.11957065863703,0,500,102.5390625,397.4609375,3.11957065863703,0.65389919433674,5658.33969118334,0,3.11957065863703,0.259964221553086,3.11957065863703,0,0.0949756126932049,61,7,102.5390625,-6.29974059396208,108.838803093962,102.5390625
0.068,114.827408720305,1.27192451158194,0.063596225579097,0.601234906110769,12.0246981222154,3.06241207570398,0,500,117.1875,382.8125,3.06241207570398,0.68761302409289,7156.68932598611,0,3.06241207570398,0.255201006308665,3.06241207570398,0,0.106687248893959,69,8,117.1875,2.36009127969537,114.827408720305,117.1875
0.069,120.700256185496,1.24011798855982,0.0620058994279908,0.631985063531266,12.6397012706253,3.09488338102194,0,500,117.1875,382.8125,3.09488338102194,0.720084329410854,5963.90777165509,0,3.09488338102194,0.257906948418495,3.09488338102194,0,0.119020814229307,77,8,117.1875,-3.51275618549579,120.700256185496,117.1875
0.07,126.473008408266,1.22907044426444,0.0614535222132222,0.662211123488017,13.2442224697603,3.03648227365071,0,500,131.8359375,368.1640625,3.03648227365071,0.752555634728817,7411.32939304591,0,3.03648227365071,0.253040189470892,3.03648227365071,0,0.131963289656584,86,9,131.8359375,5.36292909173355,126.473008408266,131.8359375
0.071,132.129011384772,1.19709409655418,0.0598547048277089,0.691825885820805,13.8365177164161,3.15858346721968,0,500,117.1875,382.8125,3.15858346721968,0.783784415608593,3734.70157753826,0,3.15858346721968,0.263215288934973,3.15858346721968,-4.44089209850063e-16,0.145505030072297,94,8,117.1875,-14.9415113847723,132.129011384772,117.1875
0.072,137.764232964792,1.21461298994096,0.0607306494970481,0.72133183701604,14.4266367403208,3.00930994715925,0,500,146.484375,353.515625,3.00930994715925,0.816255720926556,7995.06381461522,0,3.00930994715925,0.250775828929937,3.00930994715925,-4.44089209850063e-16,0.159635948309846,104,10,146.484375,8.72014203520777,137.764232964792,146.484375
0.073,143.289762731109,1.16461608139199,0.0582308040695996,0.750263443217795,15.0052688643559,3.13016861629003,0,500,131.8359375,368.1640625,3.13016861629003,0.846241977368145,4221.14692884601,0,3.13016861629003,0.260847384690836,3.13016861629003,0,0.174354008830533,113,9,131.8359375,-11.4538252311091,143.289762731109,131.8359375
0.074,148.739904842011,1.17538845650385,0.0587694228251924,0.778800320578844,15.5760064115769,3.07052498448061,0,500,146.484375,353.515625,3.07052498448061,0.87747075824792,5959.02869070501,0,3.07052498448061,0.255877082040051,3.07052498448061,-4.44089209850063e-16,0.189644262111694,123,10,146.484375,-2.25552984201099,148.739904842011,146.484375
0.075,154.139694121177,1.15150781635519,0.0575753908177597,0.807073551129447,16.1414710225889,3.1005112409222,0,500,146.484375,353.515625,3.1005112409222,0.907457014689509,4965.85724225418,0,3.1005112409222,0.258375936743517,3.1005112409222,0,0.205504036569656,133,10,146.484375,-7.65531912117731,154.139694121177,146.484375
0.076,159.463711720861,1.14334688447284,0.0571673442236421,0.834950042094029,16.6990008418806,3.03962508467459,0,500,161.1328125,338.8671875,3.03962508467459,0.937443271131097,6579.62061854515,0,3.03962508467459,0.253302090389549,3.03962508467459,0,0.221924663005225,144,11,161.1328125,1.66910077913906,159.463711720861,161.1328125
0.077,164.679998353527,1.11237977811914,0.0556189889059572,0.862262455034368,17.2452491006874,3.06836881667799,0,500,161.1328125,338.8671875,3.06836881667799,0.966187003134499,5483.01718212096,0,3.06836881667799,0.255697401389832,3.06836881667799,-4.44089209850063e-16,0.238898112304395,155,11,161.1328125,-3.54718585352731,164.679998353527,161.1328125
0.078,169.799117517619,1.10154622218298,0.0550773111091492,0.889066100298968,17.7813220059794,3.00624013599219,0,500,175.78125,324.21875,3.00624013599219,0.9949307351379,7010.5872351008,0,3.00624013599219,0.250520011332682,3.00624013599219,0,0.256411895774442,167,12,175.78125,5.98213248238125,169.799117517619,175.78125
0.079,174.802516165974,1.06955101092464,0.053477550546232,0.915263834360057,18.3052766872011,3.1246137562466,0,500,161.1328125,338.8671875,3.1246137562466,1.02243194270311,3400.74977925066,0,3.1246137562466,0.260384479687217,3.1246137562466,-4.44089209850063e-16,0.274456559360038,178,11,161.1328125,-13.6697036659737,174.802516165974,161.1328125
0.08,179.785455462218,1.08696444933879,0.0543482224669395,0.941354443504,18.82708887008,2.97161266287161,0,500,190.4296875,309.5703125,2.97161266287161,1.05117567470651,7716.77064937555,0,2.97161266287161,0.247634388572634,2.97161266287161,0,0.293022080617503,191,13,190.4296875,10.6442320377816,179.785455462218,190.4296875
0.081,184.658762529655,1.03682998465109,0.0518414992325544,0.966871019640242,19.3374203928048,3.08874375868783,0,500,175.78125,324.21875,3.08874375868783,1.07743435783354,3989.23595781296,0,3.08874375868783,0.257395313223986,3.08874375868783,0,0.312106441753578,203,12,175.78125,-8.87751252965455,184.658762529655,175.78125
0.082,189.456644561928,1.04745300179014,0.052372650089507,0.991992671215874,19.8398534243175,3.02537255356384,0,500,190.4296875,309.5703125,3.02537255356384,1.10493556539875,5765.76954817747,0,3.02537255356384,0.252114379463654,3.02537255356384,-4.44089209850063e-16,0.331694693575049,216,13,190.4296875,0.973042938072354,189.456644561928,190.4296875
0.083,194.204101065571,1.02341876263657,0.0511709381318286,1.01685029534101,20.3370059068202,3.05163123669087,0,500,190.4296875,309.5703125,3.05163123669087,1.13119424852578,4804.80795681456,0,3.05163123669087,0.254302603057573,3.05163123669087,-4.44089209850063e-16,0.351784158424313,229,13,190.4296875,-3.77441356557094,194.204101065571,190.4296875
0.084,198.875700832794,1.01510280553697,0.0507551402768485,1.04131073452305,20.8262146904609,3.0778899198179,0,500,190.4296875,309.5703125,3.0778899198179,1.15745293165281,4004.0066306788,0,3.0778899198179,0.256490826651491,3.0778899198179,0,0.372366158726678,242,13,190.4296875,-8.44601333279402,198.875700832794,190.4296875
0.085,203.519183396767,1.01264264555406,0.0506321322777031,1.06562395237313,21.3124790474626,3.01327619025572,0,500,205.078125,294.921875,3.01327619025572,1.18371161477983,5778.07844223233,0,3.01327619025572,0.251106349187977,3.01327619025572,0,0.393435655241075,256,14,205.078125,1.55894160323297,203.519183396767,205.078125
0.086,208.072630534401,0.983701457407385,0.0491850728703692,1.0894657458333,21.789314916666,3.03829234894456,0,500,205.078125,294.921875,3.03829234894456,1.20872777346867,4815.06536852694,0,3.03829234894456,0.253191029078714,3.03829234894456,0,0.414987786532479,270,14,205.078125,-2.99450553440147,208.072630534401,205.078125
0.087,212.535444706356,0.973524829348963,0.0486762414674482,1.11283298619488,22.2566597238976,3.0633085076334,0,500,205.078125,294.921875,3.0633085076334,1.23374393215751,4012.55447377245,0,3.0633085076334,0.25527570896945,3.0633085076334,0,0.437011237942388,284,14,205.078125,-7.4573197063564,212.535444706356,205.078125
0.088,216.964618013364,0.97033900333201,0.0485169501666005,1.1360240833995,22.72048166799,2.99745225363304,0,500,219.7265625,280.2734375,2.99745225363304,1.25876009084635,5785.20164481038,0,2.99745225363304,0.249787687802753,2.99745225363304,0,0.45949998578124,299,15,219.7265625,2.76194448663568,216.964618013364,219.7265625
0.089,221.301679724648,0.941095067806946,0.0470547533903473,1.15873288541672,23.1746577083345,3.02122588788369,0,500,219.7265625,280.2734375,3.02122588788369,1.282533725097,4821.00137067531,0,3.02122588788369,0.251768823990308,3.02122588788369,0,0.482448799916529,314,15,219.7265625,-1.57511722464784,221.301679724648,219.7265625
0.09,225.547316985046,0.930773307426377,0.0465386653713188,1.18096299012851,23.6192598025703,3.04499952213434,0,500,219.7265625,280.2734375,3.04499952213434,1.30630735934765,4017.50114222943,0,3.04499952213434,0.253749960177862,3.04499952213434,-4.44089209850063e-16,0.50584622642953,329,15,219.7265625,-5.8207544850458,225.547316985046,219.7265625
0.091,229.759000775765,0.927501118975654,0.0463750559487827,1.20301531488879,24.0603062977759,2.9779007436958,0,500,234.375,265.625,2.9779007436958,1.33008099359831,5789.32386852452,0,2.9779007436958,0.248158395307983,2.9779007436958,0,0.529686187877932,345,16,234.375,4.6159992242346,229.759000775765,234.375
0.092,233.878439023816,0.898192763388782,0.0449096381694391,1.22458464311712,24.4916928623423,3.00043185350826,0,500,234.375,265.625,3.00043185350826,1.35261210341077,4824.43655710377,0,3.00043185350826,0.250035987792355,3.00043185350826,0,0.553963432259487,361,16,234.375,0.496560976183588,233.878439023816,234.375
0.093,237.906385674185,0.887814803810781,0.044390740190539,1.2456749224602,24.913498449204,3.02296296332073,0,500,234.375,265.625,3.02296296332073,1.37514321322323,4020.36379758648,0,3.02296296332073,0.251913580276727,3.02296296332072,-4.44089209850063e-16,0.578666495689452,377,16,234.375,-3.53138567418472,237.906385674185,234.375
0.094,241.900336830049,0.884489524164886,0.0442244762082443,1.2665872018103,25.3317440362059,3.04549407313319,0,500,234.375,265.625,3.04549407313319,1.3976743230357,3350.3031646554,0,3.04549407313319,0.253791172761099,3.04549407313319,0,0.603789295219173,393,16,234.375,-7.52533683004899,241.900336830049,234.375
0.095,245.881712647543,0.883791631034921,0.044189581551746,1.28743363684266,25.7486727368533,2.97715277025645,0,500,249.0234375,250.9765625,2.97715277025645,1.42020543284816,5233.3255538795,0,2.97715277025645,0.248096064188038,2.97715277025645,-4.44089209850063e-16,0.629329574048878,410,17,249.0234375,3.14172485245663,245.881712647543,249.0234375
0.096,249.778789796966,0.855410038966377,0.0427705019483189,1.30783868508116,26.1567737016233,2.99844135563073,0,500,249.0234375,250.9765625,2.99844135563073,1.44149401822244,4361.10462823291,0,2.99844135563073,0.249870112969228,2.99844135563073,0,0.655283501739878,427,17,249.0234375,-0.755352296966151,249.778789796966,249.0234375
0.097,253.587318366358,0.845345066898562,0.0422672533449281,1.32778009403881,26.5556018807762,3.01972994100501,0,500,249.0234375,250.9765625,3.01972994100501,1.46278260359672,3634.25385686076,0,3.01972994100501,0.251644161750417,3.01972994100501,0,0.681640142168671,444,17,249.0234375,-4.56388086635809,253.587318366358,249.0234375
0.098,257.362930406345,0.842104145906928,0.0421052072953464,1.34754915245153,26.9509830490305,3.04101852637929,0,500,249.0234375,250.9765625,3.04101852637929,1.48407118897099,3028.5448807173,0,3.04101852637929,0.253418210531607,3.04101852637928,-4.44089209850063e-16,0.708393607168143,461,17,249.0234375,-8.33949290634513,257.362930406345,249.0234375
0.099,261.126351818396,0.841405476738462,0.0420702738369231,1.36725438088563,27.3450876177125,2.97143469906436,0,500,263.671875,236.328125,2.97143469906436,1.50535977434527,4965.19365059775,0,2.97143469906436,0.247619558255364,2.97143469906436,0,0.735541710686447,479,18,263.671875,2.54552318160427,261.126351818396,263.671875
0.1,264.805600848091,0.812991435129914,0.0406495717564957,1.38651888375632,27.7303776751264,2.99148076000045,0,500,263.671875,236.328125,2.99148076000045,1.52540583528136,4137.66137549813,0,2.99148076000045,0.249290063333371,2.99148076000045,0,0.76308064684619,497,18,263.671875,-1.13372584809076,264.805600848091,263.671875
0.101,268.396331533319,0.802882257514364,0.0401441128757182,1.40531990565921,28.1063981131841,3.01152682093654,0,500,263.671875,236.328125,3.01152682093654,1.54545189621745,3448.05114624844,0,3.01152682093654,0.250960568411378,3.01152682093654,-4.44089209850063e-16,0.790999486901767,515,18,263.671875,-4.72445653331857,268.396331533319,263.671875
0.102,271.954140367519,0.799592795048714,0.0399796397524357,1.42394854915321,28.4789709830642,2.94070046918343,0,500,278.3203125,221.6796875,2.94070046918343,1.56549795715354,5314.78220520703,0,2.94070046918343,0.245058372431953,2.94070046918343,0,0.819292343685986,534,19,278.3203125,6.36617213248053,271.954140367519,278.3203125
0.103,275.420037591396,0.770181661223023,0.0385090830611511,1.44209594458092,28.8419188916185,3.05037641837053,0,500,263.671875,236.328125,3.05037641837053,1.58430149365144,1987.57892100586,0,3.05037641837053,0.254198034864211,3.05037641837053,0,0.847954030771508,552,18,263.671875,-11.7481625913958,275.420037591396,263.671875
0.104,278.874220535135,0.78833155016049,0.0394165775080245,1.46018200418126,29.2036400836253,2.97955006661742,0,500,278.3203125,221.6796875,2.97955006661742,1.60434755458753,4097.72201750488,0,2.97955006661742,0.248295838884785,2.97955006661742,0,0.876976102483888,571,19,278.3203125,-0.553908035134668,278.874220535135,278.3203125
0.105,282.301608311256,0.766907842754835,0.0383453921377418,1.47812776461204,29.5625552922409,2.99835360311533,0,500,278.3203125,221.6796875,2.99835360311533,1.62315109108543,3414.76834792074,0,2.99835360311533,0.24986280025961,2.99835360311533,0,0.906360114464753,590,19,278.3203125,-3.98129581125619,282.301608311256,278.3203125
0.106,285.661838350937,0.759371008639134,0.0379685504319567,1.4957218879571,29.9144377591419,2.92628472692403,0,500,292.96875,207.03125,2.92628472692403,1.64195462758334,5287.04653993395,0,2.92628472692403,0.243857060577002,2.92628472692403,0,0.936098955274804,610,20,292.96875,7.30691164906324,285.661838350937,292.96875
0.107,288.917385977437,0.728345564938331,0.0364172782469165,1.51276789546847,30.2553579093695,3.03471815167294,0,500,278.3203125,221.6796875,3.03471815167294,1.65951563964305,1964.46586661162,0,3.03471815167294,0.252893179306078,3.03471815167294,-4.44089209850063e-16,0.966185159226949,629,19,278.3203125,-10.5970734774373,288.917385977437,278.3203125
0.108,292.156446006139,0.745862187946057,0.0372931093973028,1.52972757411965,30.594551482393,2.96264927548164,0,500,292.96875,207.03125,2.96264927548164,1.67831917614095,4078.46113884302,0,2.96264927548164,0.24688743962347,2.96264927548164,0,0.9966094298485,649,20,292.96875,0.812303993861008,292.156446006139,292.96875
0.109,295.36691739096,0.724170763491304,0.0362085381745652,1.5465375629815,30.9307512596301,2.98021028754136,0,500,292.96875,207.03125,2.98021028754136,1.69588018820067,3398.71761570252,0,2.98021028754136,0.248350857295113,2.98021028754136,0,1.02737300420856,669,20,292.96875,-2.3981673909596,295.36691739096,292.96875
0.11,298.509547971329,0.716502444836254,0.0358251222418127,1.5629923382219,31.2598467644379,2.90689888691187,0,500,307.6171875,192.3828125,2.90689888691187,1.71344120026038,5273.6709297521,0,2.90689888691187,0.242241573909323,2.90689888691187,0,1.05846865060893,690,21,307.6171875,9.10763952867057,298.509547971329,307.6171875
0.111,301.547226978752,0.685396311859844,0.0342698155929922,1.57889758831137,31.5779517662274,3.0140897872226,0,500,292.96875,207.03125,3.0140897872226,1.72975968788191,1953.31952479341,0,3.0140897872226,0.251174148935217,3.0140897872226,-4.44089209850063e-16,1.08988885701092,710,20,292.96875,-8.57847697875235,301.547226978752,292.96875
0.112,304.56830363816,0.702851208856846,0.0351425604428423,1.59471590870991,31.8943181741983,2.94077838659312,0,500,307.6171875,192.3828125,2.94077838659312,1.74732069994162,4069.17252066118,0,2.94077838659312,0.245064865549426,2.94077838659312,0,1.12162430814694,731,21,307.6171875,3.04888386184001,304.56830363816,307.6171875
0.113,307.560734628537,0.6811051614439,0.034055258072195,1.61038424073615,32.2076848147231,2.95709687421464,0,500,307.6171875,192.3828125,2.95709687421464,1.76363918756315,3390.97710055098,0,2.95709687421464,0.246424739517887,2.95709687421464,0,1.1536762325788,752,21,307.6171875,0.0564528714627386,307.560734628537,307.6171875
0.114,310.485289489844,0.673384903593391,0.0336692451796695,1.62569717418166,32.5139434836332,2.97341536183617,0,500,307.6171875,192.3828125,2.97341536183617,1.77995767518468,2825.81425045915,0,2.97341536183617,0.247784613486348,2.97341536183617,0,1.18603739395427,773,21,307.6171875,-2.86810198984449,310.485289489844,307.6171875
0.115,313.3845683682,0.670890219344832,0.0335445109672416,1.64087776288991,32.8175552577982,2.9897338494577,0,500,307.6171875,192.3828125,2.9897338494577,1.79627616280621,2354.84520871596,0,2.9897338494577,0.249144487454808,2.9897338494577,0,1.21870327605934,794,21,307.6171875,-5.76738086820006,313.3845683682,307.6171875
0.116,316.274442684861,0.670342400811322,0.0335171200405661,1.65600910942828,33.1201821885655,3.00605233707923,0,500,307.6171875,192.3828125,3.00605233707923,1.81259465042773,1962.3710072633,0,3.00605233707923,0.250504361423269,3.00605233707923,0,1.25167219760481,815,21,307.6171875,-8.65725518486124,316.274442684861,307.6171875
0.117,319.160825506311,0.67051989581966,0.033525994790983,1.67112217454047,33.4224434908093,2.93149841201155,0,500,322.265625,177.734375,2.93149841201155,1.82891313804926,4076.71542271942,0,2.93149841201155,0.244291534334296,2.93149841201155,0,1.28494353349533,837,22,322.265625,3.10479949368937,319.160825506311,322.265625
