time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V,voltage_command_sat_V,duty_cycle,voltage_avg_V,pwm_error_V
0.06015,194.479126630879,4.21303133428809,0.210651566714404,1.01829032583355,20.365806516671,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.0602,195.474801689862,4.2099919269805,0.210499596349025,1.02350366825132,20.4700733650264,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.06025,196.469703923562,4.20697367426434,0.210348683713217,1.02871296416537,20.5742592833074,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.0603,197.463838308452,4.20397564277043,0.210198782138522,1.03391823963246,20.6783647926491,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.06035,198.457209603341,4.20099694402929,0.210049847201465,1.03911951956964,20.7823903913929,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.0604,199.449822359844,4.19803673230845,0.209901836615422,1.04431682780913,20.8863365561825,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.06045,200.441680932343,4.19509420255392,0.209754710127696,1.0495101871504,20.9902037430079,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.0605,201.432789487474,4.19216858843088,0.209608429421544,1.05469961940991,21.0939923881983,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.06055,202.423152013158,4.18925916045871,0.209462958022935,1.05988514546838,21.1977029093675,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.0606,203.412772327188,4.18636522423581,0.209318261211791,1.06506678531571,21.3013357063143,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.06065,204.401654085418,4.18348611875003,0.209174305937501,1.07024455809392,21.4048911618783,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.0607,205.389800789536,4.18062121477035,0.209031060738518,1.0754184821378,21.508369642756,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.06075,206.377215794488,4.17776991331616,0.208888495665808,1.0805885750138,21.611771500276,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.0608,207.363902315521,4.17493164420017,0.208746582210009,1.08575485355692,21.7150970711384,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.06085,208.3498634349,4.17210586464156,0.208605293232078,1.09091733390587,21.8183466781173,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.0609,209.335102108303,4.1692920579459,0.208464602897295,1.09607603153652,21.9215206307305,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.06095,210.319621170896,4.1664897322487,0.208324486612435,1.10123096129379,22.0246192258759,9.3223406983318,0,1500,191.487411237597,1308.5125887624,9.3223406983318,1.20490865310306,16800.6331729809,0,9.3223406983318,0.776861724860983,9.3223406983318,0
0.061,211.303423343129,4.16369841931941,0.208184920965971,1.10638213742191,22.1276427484383,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.06105,212.286476199093,4.16062656851165,0.208031328425583,1.11152939013923,22.2305878027845,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.0611,213.268749500196,4.15757906664116,0.207878953332058,1.11667256111683,22.3334512223366,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.06115,214.250248967174,4.15455482535964,0.207727741267982,1.12181168030843,22.4362336061686,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.0612,215.230980066958,4.15155280868418,0.207577640434209,1.12694677633881,22.5389355267762,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.06125,216.210948024891,4.14857203047502,0.207428601523751,1.1320778765678,22.641557531356,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.0613,217.190157836344,4.14561155203476,0.207280577601738,1.13720500715111,22.7441001430222,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.06135,218.168614277783,4.1426704798232,0.20713352399116,1.14232819309825,22.8465638619649,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.0614,219.146321917295,4.13974796328225,0.206987398164112,1.14744745832766,22.9489491665532,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.06145,220.123285124611,4.13684319276566,0.206842159638283,1.15256282571922,23.0512565143844,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.0615,221.099508080648,4.13395539756842,0.206697769878421,1.15767431716414,23.1534863432827,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.06155,222.074994786585,4.13108384405107,0.206554192202553,1.16278195361255,23.255639072251,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.0616,223.049749072509,4.1282278338544,0.20641139169272,1.16788575511873,23.3577151023747,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.06165,224.023774605638,4.12538670220015,0.206269335110007,1.17298574088421,23.4597148176843,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.0617,224.997074898156,4.12255981627346,0.206127990813673,1.17808192929873,23.5616385859746,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.06175,225.969653314661,4.11974657368338,0.205987328684169,1.18317433797928,23.6634867595857,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.0618,226.941513079261,4.11694640099743,0.205847320049871,1.18826298380727,23.7652596761453,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.06185,227.912657282329,4.11415875234679,0.205707937617339,1.19334788296382,23.8669576592765,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.0619,228.883088886926,4.11138310809864,0.205569155404932,1.19842905096351,23.9685810192702,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.06195,229.852810734918,4.10861897359251,0.205430948679625,1.20350650268631,24.0701300537261,9.31040290901502,0,1500,211.303423343129,1288.69657665687,9.31040290901502,1.31590061857468,17303.196328406,0,9.31040290901502,0.775866909084585,9.31040290901502,0
0.062,230.821825552804,4.10586587793742,0.205293293896871,1.20858025240812,24.1716050481625,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.06205,231.790101405511,4.10283630092557,0.205141815046279,1.21365013291731,24.2730026583462,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.0621,232.757608512946,4.09983089718091,0.204991544859045,1.21871598828567,24.3743197657133,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.06215,233.724352554232,4.09684858554516,0.204842429277258,1.22377784824901,24.4755569649802,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.0622,234.690338956367,4.09388833688004,0.204694416844002,1.22883574122303,24.5767148244607,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.06225,235.655572906353,4.09094917156153,0.204547458578077,1.23388969436682,24.6777938873364,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.0623,236.620059362744,4.08803015709504,0.204401507854752,1.2389397336433,24.7787946728659,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.06235,237.583803066632,4.08513040584522,0.204256520292261,1.24398588387676,24.8797176775352,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.0624,238.546808552109,4.08224907287535,0.204112453643767,1.24902816880766,24.9805633761532,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.06245,239.509080156223,4.07938535389058,0.203969267694529,1.25406661114473,25.0813322228946,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.0625,240.470622028454,4.07653848328042,0.203826924164021,1.2591012326146,25.1820246522919,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.06255,241.431438139734,4.07370773225542,0.203685386612771,1.26413205400901,25.2826410801802,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.0626,242.391532291033,4.07089240707363,0.203544620353682,1.26915909522981,25.3831819045961,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.06265,243.350908121533,4.06809184735248,0.203404592367624,1.27418237533169,25.4836475066338,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.0627,244.309569116402,4.06530542446196,0.203265271223098,1.27920191256296,25.5840382512592,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.06275,245.267518614201,4.06253253999527,0.203126626999764,1.28421772440429,25.6843544880857,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.0628,246.224759813931,4.05977262431301,0.20298863121565,1.2892298276056,25.7845965521119,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.06285,247.181295781741,4.05702513515759,0.20285125675788,1.29423823822121,25.8847647644241,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.0629,248.137129457311,4.05428955633437,0.202714477816719,1.29924297164325,25.984859432865,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.06295,249.092263659931,4.05156539645629,0.202578269822814,1.30424404263348,26.0848808526697,9.29863050593607,0,1500,230.821825552804,1269.1781744472,9.29863050593607,1.42521173041883,17672.3973086176,0,9.29863050593607,0.774885875494673,9.29863050593607,0
0.063,250.046701094284,4.04885218774897,0.202442609387448,1.30924146535361,26.1848293070722,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.06305,251.000410289358,4.0458664438358,0.20229332219179,1.31423507502179,26.2847015004357,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.0631,251.953361898093,4.04290459459173,0.202145229729586,1.31922471797717,26.3844943595433,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.06315,252.905561534009,4.03996557102535,0.201998278551268,1.32421042361207,26.4842084722414,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.0632,253.857014561337,4.03704835558003,0.201852417779002,1.32919222001356,26.5838444002711,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.06325,254.807726107018,4.03415197965644,0.201707598982822,1.33417013402621,26.6834026805242,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.0633,255.75770107211,4.03127552125443,0.201563776062721,1.33914419131192,26.7828838262385,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.06335,256.70694414266,4.02841810272853,0.201420905136426,1.34411441640678,26.8822883281356,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.0634,257.655459800046,4.0255788886515,0.201278944432575,1.34908083277521,26.9816166555042,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.06345,258.603252330817,4.02275708378082,0.201137854189041,1.35404346286154,27.0808692572308,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.0634999999999999,259.550325836066,4.01995193112315,0.200997596556157,1.35900232813904,27.1800465627807,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.0635499999999999,260.496684240348,4.01716271009193,0.200858135504597,1.36395744915663,27.2791489831326,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.0635999999999999,261.44233130017,4.01438873475389,0.200719436737695,1.36890884558334,27.3781769116668,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.0636499999999999,262.38727061207,4.01162935215983,0.200581467607992,1.37385653625059,27.4771307250118,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.0636999999999999,263.331505620306,4.00888394075595,0.200444197037797,1.37880053919249,27.5760107838498,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.0637499999999999,264.275039624183,4.00615190887161,0.200307595443581,1.38374087168414,27.6748174336828,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.0637999999999999,265.217875785013,4.00343269328,0.200171634664,1.38867755027814,27.7735510055629,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.0638499999999999,266.160017132752,4.00072575782808,0.200036287891404,1.39361059083931,27.8722118167862,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.0638999999999999,267.101466572314,3.99803059213256,0.199901529606628,1.39854000857773,27.9708001715547,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.0639499999999999,268.042226889574,3.99534671033865,0.199767335516932,1.40346581808022,28.0693163616045,9.28702340272529,0,1500,250.046701094284,1249.95329890572,9.28702340272529,1.5328672328002,17931.1436807612,0,9.28702340272529,0.773918616893774,9.28702340272529,-1.77635683940025e-15
0.064,268.982300757096,3.99267364993862,0.199633682496931,1.40838803334029,28.1677606668058,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.06405,269.921657153803,3.98973192453368,0.199486596226684,1.41330649193195,28.266129838639,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.0641,270.860267152297,3.98681377884949,0.199340688942474,1.41822104239171,28.3644208478342,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.06415,271.798136292029,3.98391815783112,0.199195907891556,1.42313171372406,28.4626342744812,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.0642,272.735269866413,3.981044057188,0.1990522028594,1.42803853364525,28.5607706729051,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.06425,273.671672934662,3.97819052094871,0.198909526047436,1.43294152864527,28.6588305729055,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.0643,274.607350333057,3.97535663913361,0.198767831956681,1.43784072404682,28.7568144809364,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.06435,275.542306685669,3.97254154553956,0.198627077276978,1.44273614406147,28.8547228812294,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.0644,276.476546414563,3.96974441563133,0.198487220781566,1.44762781184312,28.9525562368623,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.06445,277.410073749524,3.96696446453464,0.198348223226732,1.45251574953884,29.0503149907769,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.0644999999999999,278.342892737293,3.96420094512578,0.198210047256289,1.45739997833735,29.147999566747,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.0645499999999999,279.275007250377,3.96145314621332,0.198072657310666,1.46228051851503,29.2456103703006,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.0645999999999999,280.206420995425,3.95872039080736,0.197936019540368,1.46715738947986,29.3431477895972,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.0646499999999999,281.137137521204,3.95600203447214,0.197800101723607,1.47203060981313,29.4406121962625,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.0646999999999999,282.067160226186,3.95329746375809,0.197664873187904,1.4769001973092,29.5380039461841,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.0647499999999999,282.99649236578,3.95060609470925,0.197530304735462,1.48176616901336,29.6353233802671,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.0647999999999999,283.925137059201,3.94792737144274,0.197396368572137,1.48662854125777,29.7325708251554,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.0648499999999999,284.853097296023,3.94526076479654,0.197263038239827,1.49148732969581,29.8297465939161,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.0648999999999999,285.780375942403,3.94260577104249,0.197130288552124,1.49634254933464,29.9268509866928,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.0649499999999999,286.706975747019,3.93996191066117,0.196998095533059,1.5011942145663,30.0238842913261,9.27558012718185,0,1500,268.982300757096,1231.0176992429,9.27558012718185,1.63889202353186,18098.5530111031,0,9.27558012718185,0.772965010598488,9.27558012718185,0
0.065,287.632899346709,3.93732872717594,0.196866436358797,1.50604233919726,30.1208467839451,9.26429869755597,0,1500,287.632899346709,1212.36710065329,9.26429869755597,1.74331063986213,18190.5606075214,0,9.26429869755597,0.772024891462997,9.26429869755597,-1.77635683940025e-15
0.06505,288.558116161094,3.93443068656811,0.196721534328406,1.510886763109,30.2177352621801,9.26429869755597,0,1500,287.632899346709,1212.36710065329,9.26429869755597,1.74331063986213,18190.5606075214,0,9.26429869755597,0.772024891462997,9.26429869755597,-1.77635683940025e-15
0.0651,289.482597673748,3.93155589979015,0.196577794989508,1.5157273369899,30.3145467397979,9.26429869755597,0,1500,287.632899346709,1212.36710065329,9.26429869755597,1.74331063986213,18190.5606075214,0,9.26429869755597,0.772024891462997,9.26429869755597,-1.77635683940025e-15
0.06515,290.406349347513,3.92870332626921,0.19643516631346,1.5205640894433,30.4112817888659,9.26429869755597,0,1500,287.632899346709,1212.36710065329,9.26429869755597,1.74331063986213,18190.5606075214,0,9.26429869755597,0.772024891462997,9.26429869755597,-1.77635683940025e-15
0.0652,291.329376402569,3.9258719755,0.196293598775,1.52539704780201,30.5079409560402,9.26429869755597,0,1500,287.632899346709,1212.36710065329,9.26429869755597,1.74331063986213,18190.5606075214,0,9.26429869755597,0.772024891462997,9.26429869755597,-1.77635683940025e-15
0.06525,292.25168382811,3.92306090463323,0.196153045231662,1.53022623818939,30.6045247637879,9.26429869755597,0,1500,287.632899346709,1212.36710065329,9.26429869755597,1.74331063986213,18190.5606075214,0,9.26429869755597,0.772024891462997,9.26429869755597,-1.77635683940025e-15
0.0653,293.173276393458,3.92026921618017,0.196013460809009,1.53505168557756,30.7010337115512,9.26429869755597,0,1500,287.632899346709,1212.36710065329,9.26429869755597,1.74331063986213,18190.5606075214,0,9.26429869755597,0.772024891462997,9.26429869755597,-1.77635683940025e-15
0.06535,294.094158658637,3.91749605582775,0.195874802791387,1.53987341384274,30.7974682768548,9.26429869755597,0,1500,287.632899346709,1212.36710065329,9.26429869755597,1.74331063986213,18190.5606075214,0,9.26429869755597,0.772024891462997,9.26429869755597,-1.77635683940025e-15
0.0654,295.014334984443,3.91474061035892,0.195737030517946,1.54469144581801,30.8938289163601,9.26429869755597,0,1500,287.632899346709,1212.36710065329,9.26429869755597,1.74331063986213,18190.5606075214,0,9.26429869755597,0.772024891462997,9.26429869755597,-1.77635683940025e-15
0.06545,295.933809542024,3.91200210567325,0.195600105283663,1.54950580334344,30.9901160668688,9.26429869755597,0,1500,287.632899346709,1212.36710065329,9.26429869755597,1.74331063986213,18190.5606075214,0,9.26429869755597,0.772024891462997,9.26429869755597,-1.77635683940025e-15
0.0654999999999999,296.852586322002,3.90927980490275,0.195463990245137,1.55431650731389,31.0863301462777,9.26429869755597,0,1500,287.632899346709,1212.36710065329,9.26429869755597,1.74331063986213,18190.5606075214,0,9.26429869755597,0.772024891462997,9.26429869755597,-1.77635683940025e-15
